date,city,price,br,lsqft,bsqft
2006-12-03,Richmond,595000.0,3.0,5900.0,1487.0
2006-04-30,Richmond,540000.0,3.0,6000.0,1045.0
2006-10-15,Richmond,616000.0,3.0,7150.0,1555.0
2006-09-03,Richmond,493500.0,3.0,5000.0,1046.0
2006-10-08,Richmond,530000.0,3.0,5000.0,1046.0
2006-04-16,Richmond,580000.0,3.0,9165.0,1486.0
2006-03-12,Richmond,596000.0,4.0,6300.0,1920.0
2006-11-12,Richmond,475000.0,3.0,5000.0,1132.0
2006-04-16,Richmond,540000.0,3.0,5000.0,1132.0
2006-07-16,Richmond,755000.0,4.0,6200.0,1957.0
2006-09-10,Richmond,486000.0,3.0,6240.0,923.0
2006-06-18,Richmond,556000.0,3.0,8295.0,1461.0
2006-07-30,Richmond,600000.0,4.0,6300.0,1702.0
2006-07-02,Richmond,552000.0,3.0,11076.0,1047.0
2006-04-23,Richmond,569000.0,3.0,6720.0,1582.0
2006-03-12,Richmond,545000.0,3.0,5000.0,1101.0
2006-01-01,Richmond,472500.0,3.0,6050.0,1132.0
2006-06-18,Richmond,625000.0,3.0,9100.0,1738.0
2006-01-01,Richmond,855000.0,5.0,4400.0,2732.0
2006-01-08,Richmond,580000.0,3.0,8400.0,1444.0
2006-05-07,Richmond,440000.0,3.0,4860.0,923.0
2006-01-08,Richmond,440000.0,4.0,5350.0,1165.0
2006-10-15,Richmond,670000.0,5.0,8700.0,2251.0
2006-04-23,Richmond,484000.0,4.0,5088.0,1165.0
2006-10-01,Richmond,575000.0,4.0,5500.0,1165.0
2006-05-07,Richmond,535000.0,3.0,2850.0,1448.0
2006-08-27,Richmond,610000.0,3.0,5500.0,1537.0
2006-10-08,Richmond,475000.0,4.0,5000.0,1165.0
2006-01-08,Richmond,520000.0,4.0,5700.0,1165.0
2006-11-05,Richmond,510000.0,3.0,5225.0,923.0
2006-01-22,Richmond,765000.0,5.0,6490.0,2412.0
2006-01-01,Richmond,570000.0,3.0,2760.0,1448.0
2006-01-01,Richmond,780000.0,4.0,6545.0,2079.0
2006-12-03,Richmond,455000.0,4.0,5980.0,1165.0
2006-04-16,Richmond,688500.0,4.0,4900.0,1762.0
2006-05-14,Richmond,545000.0,3.0,7840.0,1122.0
2006-01-29,Richmond,545000.0,3.0,9522.0,1199.0
2006-11-26,Richmond,400000.0,3.0,6800.0,1122.0
2006-03-12,Richmond,495000.0,3.0,9165.0,1122.0
2006-09-17,Richmond,967000.0,5.0,6205.0,3604.0
2006-09-24,Richmond,946000.0,5.0,7460.0,3446.0
2006-10-29,Richmond,825000.0,4.0,6660.0,2732.0
2006-04-16,Richmond,450000.0,3.0,5000.0,1605.0
2006-06-11,Richmond,485000.0,2.0,3240.0,1587.0
2006-02-19,Richmond,467000.0,3.0,1395.0,1432.0
2006-11-19,Richmond,750000.0,3.0,10400.0,2670.0
2006-10-01,Richmond,953000.0,5.0,4400.0,3446.0
2006-05-28,Richmond,720000.0,4.0,10800.0,2671.0
2006-03-05,Richmond,818000.0,5.0,4400.0,2412.0
2006-12-31,Richmond,365000.0,2.0,1152.0,1152.0
2006-08-13,Richmond,301000.0,1.0,816.0,816.0
2006-02-12,Richmond,825000.0,5.0,4460.0,2216.0
2006-06-11,Richmond,390000.0,2.0,1152.0,1152.0
2006-05-21,Richmond,375000.0,2.0,1176.0,1176.0
2006-03-12,Richmond,376000.0,3.0,5000.0,1051.0
2006-02-19,Richmond,370000.0,2.0,5050.0,1022.0
2006-05-07,Richmond,700000.0,4.0,4871.0,1655.0
2006-04-23,Richmond,755000.0,4.0,3198.0,1851.0
2006-06-11,Richmond,649000.0,4.0,3235.0,1655.0
2006-04-30,Richmond,677500.0,4.0,3856.0,1851.0
2006-12-17,Richmond,585000.0,3.0,5000.0,1218.0
2006-05-07,Richmond,418000.0,3.0,5000.0,1279.0
2006-06-04,Richmond,474000.0,4.0,5050.0,1594.0
2006-10-22,Richmond,780000.0,4.0,4300.0,2079.0
2006-09-10,Richmond,935000.0,5.0,6435.0,3086.0
2006-08-13,Richmond,750000.0,5.0,4165.0,2412.0
2006-05-28,Richmond,833000.0,5.0,5325.0,2412.0
2006-08-27,Richmond,1061500.0,,6441.0,3604.0
2006-10-08,Richmond,935000.0,,6555.0,3086.0
2006-01-29,Richmond,345000.0,3.0,5000.0,974.0
2006-09-10,Richmond,373000.0,3.0,5000.0,1250.0
2006-04-16,Richmond,375000.0,3.0,5000.0,1051.0
2006-01-22,Richmond,405000.0,3.0,5040.0,1144.0
2006-05-28,Richmond,404000.0,3.0,5000.0,974.0
2006-03-12,Richmond,325000.0,3.0,5000.0,974.0
2006-12-31,Richmond,410000.0,3.0,5000.0,974.0
2006-08-13,Richmond,390000.0,3.0,5000.0,974.0
2006-11-19,Richmond,330000.0,2.0,4950.0,812.0
2006-03-12,Richmond,349000.0,3.0,5000.0,1022.0
2006-08-27,Richmond,578000.0,2.0,3435.0,1321.0
2006-10-29,Richmond,770000.0,5.0,10724.0,2577.0
2006-08-27,Richmond,840000.0,5.0,5244.0,3057.0
2006-07-23,Richmond,500000.0,3.0,5950.0,1520.0
2006-04-16,Richmond,360000.0,3.0,5000.0,974.0
2006-12-31,Richmond,395000.0,3.0,5000.0,1120.0
2006-07-02,Richmond,369000.0,2.0,5000.0,812.0
2006-02-26,Richmond,300000.0,2.0,5000.0,812.0
2006-04-16,Richmond,340000.0,2.0,5000.0,812.0
2006-02-19,Richmond,310000.0,2.0,5000.0,887.0
2006-10-22,Richmond,382000.0,3.0,5000.0,1051.0
2006-05-07,Richmond,399000.0,4.0,7750.0,1471.0
2006-12-24,Richmond,712000.0,4.0,4398.0,2010.0
2006-05-21,Richmond,875000.0,5.0,15639.0,2732.0
2006-01-29,Richmond,819000.0,5.0,7183.0,2216.0
2006-12-10,Richmond,610000.0,4.0,7830.0,1861.0
2006-01-29,Richmond,399000.0,3.0,5000.0,1249.0
2006-03-05,Richmond,405000.0,3.0,5000.0,1051.0
2006-02-12,Richmond,397000.0,3.0,5000.0,974.0
2006-09-10,Richmond,300000.0,2.0,5000.0,1022.0
2006-12-03,Richmond,410000.0,3.0,5000.0,974.0
2006-03-26,Richmond,780000.0,5.0,6664.0,2216.0
2006-04-09,Richmond,670000.0,4.0,3560.0,1655.0
2006-01-15,Richmond,720000.0,4.0,3677.0,2011.0
2006-06-18,Richmond,679000.0,4.0,4133.0,1655.0
2006-07-23,Richmond,760000.0,4.0,5670.0,2011.0
2006-09-17,Richmond,347000.0,3.0,5000.0,974.0
2006-06-04,Richmond,355500.0,3.0,5000.0,1250.0
2006-07-30,Richmond,390000.0,2.0,5500.0,1022.0
2006-10-15,Richmond,395000.0,3.0,5400.0,1309.0
2006-10-08,Richmond,410000.0,3.0,5400.0,1309.0
2006-02-05,Richmond,605000.0,3.0,2398.0,1448.0
2006-09-17,Richmond,767500.0,4.0,6970.0,2970.0
2006-04-23,Richmond,857000.0,5.0,4590.0,2732.0
